UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
0102183,06,2,1,1,1,2,2,2,5,1,,145,00273,001,U,2,2,01
0102183,07,2,1,1,1,1,1,2,2,1,,145,00273,001,U,2,2,01
0102183,08,3,1,1,1,1,1,2,1,1,,145,00273,001,U,2,2,01
0102183,09,3,1,1,1,1,1,1,5,1,,145,00273,001,U,2,2,01
0102183,10,2,1,1,1,1,2,2,2,1,,145,00273,001,U,2,2,01
0102183,11,3,1,1,1,1,1,2,3,1,,145,00273,001,U,2,2,01
0102183,13,2,1,1,1,1,2,2,1,1,,145,00273,001,U,2,2,01
0102183,15,2,1,1,1,1,1,1,2,1,,145,00273,001,U,2,2,01
0102183,16,2,1,1,1,1,1,2,16,1,,145,00273,001,U,2,2,01
0102183,17,3,1,1,1,1,1,1,6,1,,145,00273,001,U,2,2,01
0102183,18,1,1,1,1,1,2,2,2,1,,145,00273,001,U,2,2,01
0102183,19,2,1,1,1,1,1,1,3,1,,145,00273,001,U,2,2,01
0102183,20,3,1,1,1,1,1,1,6,1,,145,00273,001,U,2,2,01
0102184,01,3,1,1,1,1,1,2,6,1,,135,00274,001,U,2,2,01
0102184,02,2,1,1,1,1,1,2,2,1,,135,00274,001,U,2,2,01
0102184,03,3,1,1,1,1,1,1,2,1,,135,00274,001,U,2,2,01
0102184,04,2,1,1,1,1,1,1,7,1,,135,00274,001,U,2,2,01
0102184,05,3,1,1,1,1,1,2,6,1,,135,00274,001,U,2,2,01
0102184,06,2,1,1,1,1,1,1,7,1,,135,00274,001,U,2,2,01
0102184,07,3,1,1,1,1,1,1,3,1,,135,00274,001,U,2,2,01
0102184,08,3,1,1,1,1,1,1,5,1,,135,00274,001,U,2,2,01
0102184,09,2,1,1,2,1,1,1,2,1,,135,00274,001,U,2,2,01
0102184,10,2,1,1,1,1,1,1,6,1,,135,00274,001,U,2,2,01
0102184,11,2,1,1,1,2,1,1,12,1,,135,00274,001,U,2,2,01
0102184,12,2,1,1,1,1,2,2,7,1,,135,00274,001,U,2,2,01
0102184,13,2,1,1,1,1,1,1,5,1,,135,00274,001,U,2,2,01
0102184,14,2,1,1,1,1,1,2,4,1,,135,00274,001,U,2,2,01
0102184,15,2,1,1,1,1,1,2,6,1,,135,00274,001,U,2,2,01
0102184,16,3,1,1,1,1,1,1,5,1,,135,00274,001,U,2,2,01
0102184,17,3,1,1,1,1,1,2,4,1,,135,00274,001,U,2,2,01
0102184,19,2,1,1,1,1,1,1,3,1,,135,00274,001,U,2,2,01
0102184,20,3,1,1,1,1,1,1,4,1,,135,00274,001,U,2,2,01
0102189,01,2,1,1,1,1,1,2,1,1,,226,00275,002,U,2,3,01
0102189,02,3,1,1,1,1,1,1,3,1,,226,00275,002,U,2,3,01
0102189,03,3,1,1,1,1,1,1,5,1,,226,00275,002,U,2,3,01
0102189,05,3,1,1,1,1,2,2,8,1,,226,00275,002,U,2,3,01
0102189,06,3,1,1,1,1,1,1,3,1,,226,00275,002,U,2,3,01
0102189,07,2,1,1,1,1,1,1,6,1,,226,00275,002,U,2,3,01
0102189,08,2,1,1,1,1,1,2,5,1,,226,00275,002,U,2,3,01
0102189,09,3,1,1,1,1,1,1,5,1,,226,00275,002,U,2,3,01
0102189,10,3,1,1,1,1,1,1,3,1,,226,00275,002,U,2,3,01
0102189,11,3,1,1,1,1,1,1,3,1,,226,00275,002,U,2,3,01
0102189,12,3,1,1,1,1,1,1,3,1,,226,00275,002,U,2,3,01
0102189,13,3,1,1,1,1,1,1,5,1,,226,00275,002,U,2,3,01
0102189,14,2,1,1,1,1,1,2,6,1,,226,00275,002,U,2,3,01
0102189,16,3,1,1,1,1,1,2,3,1,,226,00275,002,U,2,3,01
0102189,18,3,1,1,1,1,1,1,3,1,,226,00275,002,U,2,3,01
0102189,19,3,1,1,1,1,2,1,3,1,,226,00275,002,U,2,3,01
0102189,20,3,1,1,1,1,1,2,4,1,,226,00275,002,U,2,3,01
0102198,01,3,1,1,1,1,1,2,1,1,,138,00276,001,U,2,2,01
0102198,02,3,1,1,1,1,1,1,3,1,,138,00276,001,U,2,2,01
0102198,03,3,1,1,1,1,1,1,5,1,,138,00276,001,U,2,2,01
0102198,04,2,1,1,1,1,1,2,5,1,,138,00276,001,U,2,2,01
0102198,05,2,2,1,1,2,2,2,1,1,,138,00276,001,U,2,2,01
0102198,06,2,1,1,1,1,1,1,5,1,,138,00276,001,U,2,2,01
0102198,07,3,1,1,1,1,1,2,4,1,,138,00276,001,U,2,2,01
0102198,08,3,1,1,1,1,1,2,4,1,,138,00276,001,U,2,2,01
0102198,09,2,1,1,1,1,2,2,1,1,,138,00276,001,U,2,2,01
0102198,10,2,1,1,1,1,1,2,3,1,,138,00276,001,U,2,2,01
0102198,11,3,1,1,1,1,1,1,4,1,,138,00276,001,U,2,2,01
0102198,12,3,1,1,1,1,1,1,2,1,,138,00276,001,U,2,2,01
0102198,13,2,1,1,1,1,1,1,3,1,,138,00276,001,U,2,2,01
0102198,14,3,1,1,1,1,1,1,2,1,,138,00276,001,U,2,2,01
0102198,16,3,1,1,1,1,1,1,3,1,,138,00276,001,U,2,2,01
0102198,17,2,1,1,1,1,1,2,1,1,,138,00276,001,U,2,2,01
0102198,18,3,1,1,1,1,1,2,6,1,,138,00276,001,U,2,2,01
0102198,19,2,1,1,1,1,1,2,6,1,,138,00276,001,U,2,2,01
0102198,20,3,1,1,1,1,1,1,5,1,,138,00276,001,U,2,2,01
0102200,01,2,1,1,1,1,2,2,5,1,,144,00277,001,U,2,2,01
0102200,02,3,1,1,1,1,1,2,10,1,,144,00277,001,U,2,2,01
0102200,03,3,1,1,1,1,1,1,3,1,,144,00277,001,U,2,2,01
0102200,05,2,1,1,1,1,2,1,1,1,,144,00277,001,U,2,2,01
0102200,06,3,1,1,1,1,1,2,6,1,,144,00277,001,U,2,2,01
0102200,07,3,1,1,1,1,1,1,1,1,,144,00277,001,U,2,2,01
0102200,08,3,1,1,1,1,1,1,6,1,,144,00277,001,U,2,2,01
0102200,09,3,1,1,1,1,1,1,8,1,,144,00277,001,U,2,2,01
0102200,10,3,1,1,1,1,1,1,2,1,,144,00277,001,U,2,2,01
0102200,12,2,1,1,1,1,1,2,7,2,2,144,00277,001,U,2,2,01
0102200,13,3,1,1,1,1,1,1,5,1,,144,00277,001,U,2,2,01
0102200,14,2,1,1,1,1,1,1,10,2,3,144,00277,001,U,2,2,01
0102200,15,2,1,1,1,2,1,2,2,1,,144,00277,001,U,2,2,01
0102200,16,3,1,1,1,1,1,1,3,1,,144,00277,001,U,2,2,01
0102200,17,2,1,1,1,1,2,1,3,1,,144,00277,001,U,2,2,01
0102200,18,2,1,1,1,1,1,1,5,1,,144,00277,001,U,2,2,01
0102200,20,2,1,1,1,1,2,2,2,1,,144,00277,001,U,2,2,01
0102217,01,3,1,1,1,1,1,2,5,1,,196,00278,003,U,3,2,01
0102217,02,2,1,1,1,1,1,2,4,1,,196,00278,003,U,3,2,01
0102217,03,2,1,1,1,1,1,1,4,1,,196,00278,003,U,3,2,01
0102217,04,2,1,1,1,1,1,1,4,1,,196,00278,003,U,3,2,01
0102217,06,3,1,1,1,1,1,1,4,1,,196,00278,003,U,3,2,01
0102217,07,3,1,1,1,1,1,1,2,1,,196,00278,003,U,3,2,01
0102217,08,3,1,1,1,1,1,1,5,1,,196,00278,003,U,3,2,01
0102217,09,3,1,1,1,1,1,1,3,1,,196,00278,003,U,3,2,01
0102217,10,3,1,1,1,1,1,1,5,1,,196,00278,003,U,3,2,01
0102217,11,3,1,1,1,1,1,1,4,1,,196,00278,003,U,3,2,01
0102217,14,3,1,1,1,1,1,1,5,1,,196,00278,003,U,3,2,01
0102217,16,3,1,1,1,1,1,2,6,1,,196,00278,003,U,3,2,01
0102217,17,2,1,1,1,1,1,2,2,1,,196,00278,003,U,3,2,01
0102217,18,3,1,1,1,1,1,2,3,1,,196,00278,003,U,3,2,01
0102217,19,3,1,1,1,1,1,2,4,1,,196,00278,003,U,3,2,01
0102233,01,3,1,1,1,1,1,2,4,1,,128,00279,011,U,3,3,01
0102233,02,1,1,1,1,1,2,1,4,1,,128,00279,011,U,3,3,01
0102233,03,3,1,1,1,1,1,1,4,1,,128,00279,011,U,3,3,01
0102233,04,2,1,1,1,1,2,2,5,2,2,128,00279,011,U,3,3,01
0102233,05,3,1,1,1,1,1,2,7,1,,128,00279,011,U,3,3,01
0102267,01,3,1,1,1,1,1,1,6,2,2,232,00280,003,U,3,2,01
0102267,02,2,1,1,1,1,1,2,6,1,,232,00280,003,U,3,2,01
0102267,03,3,1,1,1,1,1,2,2,1,,232,00280,003,U,3,2,01
0102267,04,3,1,1,1,1,1,2,1,1,,232,00280,003,U,3,2,01
0102267,05,2,1,1,1,1,1,2,4,1,,232,00280,003,U,3,2,01
0102267,06,3,1,1,1,1,1,1,3,1,,232,00280,003,U,3,2,01
0102267,07,2,1,1,1,1,1,1,2,1,,232,00280,003,U,3,2,01
0102267,08,2,1,1,1,1,1,2,3,1,,232,00280,003,U,3,2,01
0102267,09,2,1,1,1,1,1,2,7,1,,232,00280,003,U,3,2,01
0102267,10,2,1,1,1,1,1,2,4,1,,232,00280,003,U,3,2,01
0102267,11,2,1,1,1,1,1,2,5,1,,232,00280,003,U,3,2,01
0102267,12,2,1,1,1,1,1,2,2,1,,232,00280,003,U,3,2,01
0102267,13,2,1,1,1,1,2,2,7,1,,232,00280,003,U,3,2,01
0102267,14,3,1,1,1,1,1,1,2,1,,232,00280,003,U,3,2,01
0102267,15,3,1,1,1,1,1,1,5,1,,232,00280,003,U,3,2,01
0102267,16,3,1,1,1,1,1,1,2,1,,232,00280,003,U,3,2,01
0102267,17,3,1,1,1,1,1,2,5,1,,232,00280,003,U,3,2,01
0102267,18,3,1,1,1,1,1,1,6,1,,232,00280,003,U,3,2,01
0102267,19,2,1,1,1,1,1,2,5,1,,232,00280,003,U,3,2,01
0102267,20,3,2,1,1,1,1,1,7,1,,232,00280,003,U,3,2,01
0102282,01,3,1,1,1,1,1,1,4,1,,211,00281,011,U,3,3,01
0102282,02,3,1,1,1,1,1,1,6,1,,211,00281,011,U,3,3,01
0102282,03,3,1,1,1,1,1,1,4,1,,211,00281,011,U,3,3,01
0102282,04,3,1,1,1,1,1,1,4,1,,211,00281,011,U,3,3,01
0102282,05,3,1,1,1,1,1,1,5,1,,211,00281,011,U,3,3,01
0102303,01,3,1,1,1,1,1,1,3,1,,175,00282,004,U,3,3,01
0102303,02,2,1,1,1,1,1,1,9,1,,175,00282,004,U,3,3,01
0102303,03,3,1,1,1,1,1,1,2,1,,175,00282,004,U,3,3,01
0102303,04,3,1,1,1,1,1,2,6,1,,175,00282,004,U,3,3,01
0102303,05,3,1,1,1,1,1,2,5,1,,175,00282,004,U,3,3,01
0102303,06,2,1,1,1,1,2,2,2,1,,175,00282,004,U,3,3,01
0102303,07,3,1,1,1,1,2,2,1,1,,175,00282,004,U,3,3,01
0102303,08,3,1,1,1,1,1,1,5,1,,175,00282,004,U,3,3,01
0102303,09,3,1,1,1,1,1,2,1,1,,175,00282,004,U,3,3,01
0102303,10,3,1,1,1,1,1,2,5,1,,175,00282,004,U,3,3,01
0102303,11,3,1,1,1,1,1,1,3,1,,175,00282,004,U,3,3,01
0102303,12,3,1,1,1,2,1,2,3,1,,175,00282,004,U,3,3,01
0102303,13,3,1,1,1,1,1,2,2,1,,175,00282,004,U,3,3,01
0102303,14,3,1,1,1,1,1,2,4,1,,175,00282,004,U,3,3,01
0102303,15,3,1,1,1,1,1,2,2,1,,175,00282,004,U,3,3,01
0102303,16,3,1,1,1,1,1,1,4,1,,175,00282,004,U,3,3,01
0102303,17,3,1,1,1,1,1,2,2,1,,175,00282,004,U,3,3,01
0102303,18,3,1,1,1,1,1,2,6,1,,175,00282,004,U,3,3,01
0102303,19,3,1,1,1,1,1,1,4,1,,175,00282,004,U,3,3,01
0102303,20,2,1,1,1,1,1,2,4,1,,175,00282,004,U,3,3,01
0102307,01,3,1,1,1,1,1,1,5,1,,157,00283,011,U,3,3,01
0102307,03,3,1,1,1,1,1,1,2,1,,157,00283,011,U,3,3,01
0102307,04,3,1,1,1,1,1,1,3,1,,157,00283,011,U,3,3,01
0102307,05,3,1,1,1,1,1,1,3,1,,157,00283,011,U,3,3,01
0102309,01,3,1,1,1,1,1,1,6,1,,221,00284,011,U,3,3,01
0102309,02,3,1,1,1,1,1,1,3,1,,221,00284,011,U,3,3,01
0102309,03,2,1,1,1,2,2,1,1,1,,221,00284,011,U,3,3,01
0102309,04,3,1,1,1,1,1,1,5,1,,221,00284,011,U,3,3,01
0102309,05,3,1,1,1,1,1,1,4,1,,221,00284,011,U,3,3,01
0102325,01,3,1,1,1,1,1,1,3,1,,168,00285,004,U,3,3,01
0102325,02,3,1,1,1,1,1,1,2,1,,168,00285,004,U,3,3,01
0102325,03,3,1,1,1,1,1,1,3,1,,168,00285,004,U,3,3,01
0102325,04,3,1,1,1,1,1,2,2,1,,168,00285,004,U,3,3,01
0102325,06,3,1,1,1,1,1,1,4,1,,168,00285,004,U,3,3,01
0102325,07,3,1,1,1,1,1,1,4,1,,168,00285,004,U,3,3,01
0102325,08,3,1,1,1,1,1,1,2,1,,168,00285,004,U,3,3,01
0102325,09,3,1,1,1,1,1,1,4,1,,168,00285,004,U,3,3,01
0102325,10,3,1,1,1,1,1,1,3,1,,168,00285,004,U,3,3,01
0102325,12,3,1,1,1,1,1,1,5,1,,168,00285,004,U,3,3,01
0102325,13,3,1,1,1,1,1,1,3,1,,168,00285,004,U,3,3,01
0102325,14,3,1,1,1,1,1,1,5,1,,168,00285,004,U,3,3,01
0102325,15,3,1,1,1,1,1,1,4,1,,168,00285,004,U,3,3,01
0102325,16,3,1,1,1,1,1,1,5,1,,168,00285,004,U,3,3,01
0102325,17,3,1,1,1,1,1,1,4,1,,168,00285,004,U,3,3,01
0102325,18,3,1,1,1,1,1,1,4,1,,168,00285,004,U,3,3,01
0102325,19,3,1,1,1,2,2,1,3,1,,168,00285,004,U,3,3,01
0102325,20,3,1,1,1,1,1,1,1,1,,168,00285,004,U,3,3,01
0102333,01,3,1,1,1,1,1,1,2,1,,191,00286,003,U,3,2,01
0102333,02,3,1,1,1,1,1,1,5,1,,191,00286,003,U,3,2,01
0102333,03,3,1,1,1,1,1,2,3,1,,191,00286,003,U,3,2,01
0102333,04,3,1,1,1,1,1,1,5,1,,191,00286,003,U,3,2,01
0102333,05,3,1,1,1,1,2,2,2,1,,191,00286,003,U,3,2,01
0102333,06,2,1,1,1,1,1,1,7,2,2,191,00286,003,U,3,2,01
0102333,07,2,1,1,1,1,1,2,4,1,,191,00286,003,U,3,2,01
0102333,08,2,1,1,1,1,1,1,3,1,,191,00286,003,U,3,2,01
0102333,09,3,1,1,1,1,1,2,5,1,,191,00286,003,U,3,2,01
0102333,10,3,1,1,1,1,1,1,4,1,,191,00286,003,U,3,2,01
0102333,11,3,1,1,1,1,1,1,5,1,,191,00286,003,U,3,2,01
0102333,12,2,2,1,1,1,1,2,5,1,,191,00286,003,U,3,2,01
0102333,13,2,1,1,1,1,1,2,5,1,,191,00286,003,U,3,2,01
0102333,15,2,1,1,1,1,1,2,4,1,,191,00286,003,U,3,2,01
0102333,16,2,1,1,1,1,1,1,5,1,,191,00286,003,U,3,2,01
0102333,17,2,1,1,1,1,1,2,1,1,,191,00286,003,U,3,2,01
0102333,18,2,1,1,1,1,1,1,4,1,,191,00286,003,U,3,2,01
0102333,19,3,1,1,1,1,1,1,2,1,,191,00286,003,U,3,2,01
0102333,20,3,1,1,1,1,1,2,3,1,,191,00286,003,U,3,2,01
0102348,01,2,1,1,1,2,1,2,12,2,3,247,00287,003,U,3,2,01
0102348,02,3,1,1,1,1,1,1,4,1,,247,00287,003,U,3,2,01
0102348,03,3,1,1,1,1,1,1,5,1,,247,00287,003,U,3,2,01
0102348,04,3,1,1,1,2,2,2,4,1,,247,00287,003,U,3,2,01
0102348,05,2,1,1,1,1,1,2,1,1,,247,00287,003,U,3,2,01
0102348,06,2,1,1,1,1,1,1,2,1,,247,00287,003,U,3,2,01
0102348,07,2,1,1,1,1,1,1,8,1,,247,00287,003,U,3,2,01
0102348,08,2,1,1,1,1,1,2,3,1,,247,00287,003,U,3,2,01
0102348,09,2,1,1,1,1,1,2,7,1,,247,00287,003,U,3,2,01
0102348,11,2,1,1,1,1,1,1,7,1,,247,00287,003,U,3,2,01
0102348,12,2,1,1,1,2,2,2,4,1,,247,00287,003,U,3,2,01
0102348,13,2,1,1,1,1,1,2,5,1,,247,00287,003,U,3,2,01
0102348,14,2,1,1,1,1,1,1,2,1,,247,00287,003,U,3,2,01
0102348,15,2,1,1,1,1,1,1,6,1,,247,00287,003,U,3,2,01
0102348,16,2,1,1,1,1,1,2,4,1,,247,00287,003,U,3,2,01
0102348,17,1,1,1,1,1,1,1,6,1,,247,00287,003,U,3,2,01
0102348,18,2,1,1,1,1,1,1,4,1,,247,00287,003,U,3,2,01
0102348,19,2,1,1,1,2,1,2,6,1,,247,00287,003,U,3,2,01
0102348,20,2,1,1,1,1,1,2,6,1,,247,00287,003,U,3,2,01
0102352,01,2,1,1,1,1,1,2,3,1,,231,00288,003,U,3,2,01
0102352,02,2,1,1,1,2,1,2,7,1,,231,00288,003,U,3,2,01
0102352,03,3,1,1,1,1,1,1,2,1,,231,00288,003,U,3,2,01
0102352,04,2,1,1,1,1,2,2,2,1,,231,00288,003,U,3,2,01
0102352,05,3,1,1,1,1,2,2,2,1,,231,00288,003,U,3,2,01
0102352,06,3,1,1,1,1,1,1,4,1,,231,00288,003,U,3,2,01
0102352,07,3,1,1,1,1,1,1,5,1,,231,00288,003,U,3,2,01
0102352,08,3,1,1,1,1,1,1,5,1,,231,00288,003,U,3,2,01
0102352,10,2,1,1,1,1,1,1,3,1,,231,00288,003,U,3,2,01
0102352,11,2,1,1,1,1,1,1,3,1,,231,00288,003,U,3,2,01
0102352,12,2,1,1,1,1,1,2,5,1,,231,00288,003,U,3,2,01
0102352,14,3,1,1,1,1,1,2,2,1,,231,00288,003,U,3,2,01
0102352,15,3,1,1,1,1,1,2,5,1,,231,00288,003,U,3,2,01
0102352,16,2,1,1,1,1,1,2,5,1,,231,00288,003,U,3,2,01
0102352,17,2,1,1,1,2,1,2,5,1,,231,00288,003,U,3,2,01
0102352,18,3,1,1,1,1,1,1,2,1,,231,00288,003,U,3,2,01
0102352,19,3,1,2,1,1,1,1,4,1,,231,00288,003,U,3,2,01
0102352,20,3,1,1,1,1,1,2,1,1,,231,00288,003,U,3,2,01
0102371,01,3,1,1,1,1,1,2,1,1,,175,00289,007,U,1,3,01
0102371,02,3,1,1,1,1,1,2,3,1,,175,00289,007,U,1,3,01
0102371,03,3,1,1,1,1,1,2,5,1,,175,00289,007,U,1,3,01
0102371,04,3,1,1,1,1,2,1,1,1,,175,00289,007,U,1,3,01
0102371,05,3,1,1,1,1,1,1,2,1,,175,00289,007,U,1,3,01
0160004,01,3,1,1,1,1,1,1,3,1,,424,00290,005,R,4,2,01
0160004,03,3,1,1,1,1,1,1,8,1,,424,00290,005,R,4,2,01
0160004,04,3,1,1,1,1,1,1,3,1,,424,00290,005,R,4,2,01
0160004,06,3,1,1,1,1,1,1,5,1,,424,00290,005,R,4,2,01
0160004,07,3,1,1,1,2,2,2,2,1,,424,00290,005,R,4,2,01
0160004,08,3,1,1,1,1,1,1,5,1,,424,00290,005,R,4,2,01
0160004,09,3,1,1,1,1,1,2,2,1,,424,00290,005,R,4,2,01
0160004,10,3,1,1,1,1,1,2,5,1,,424,00290,005,R,4,2,01
0160004,11,2,1,1,1,1,1,1,6,1,,424,00290,005,R,4,2,01
0160004,12,2,1,1,1,1,1,2,4,1,,424,00290,005,R,4,2,01
0160004,14,2,1,1,1,1,1,2,1,1,,424,00290,005,R,4,2,01
0160004,15,2,1,1,1,1,1,1,5,1,,424,00290,005,R,4,2,01
0160004,16,3,1,1,1,1,1,1,4,1,,424,00290,005,R,4,2,01
0160004,17,3,1,1,1,1,1,1,5,1,,424,00290,005,R,4,2,01
0160004,18,2,1,1,1,1,1,1,6,1,,424,00290,005,R,4,2,01
0160004,19,2,2,2,1,2,1,2,2,1,,424,00290,005,R,4,2,01
0160004,20,3,5,2,1,1,1,1,3,1,,424,00290,005,R,4,2,01
0160037,01,3,1,1,1,1,1,2,3,1,,273,00291,005,R,4,2,01
0160037,02,2,1,1,1,1,1,1,2,1,,273,00291,005,R,4,2,01
0160037,03,1,2,1,1,1,2,2,8,1,,273,00291,005,R,4,2,01
0160037,04,3,1,1,1,1,1,2,3,1,,273,00291,005,R,4,2,01
0160037,05,3,1,1,1,1,1,2,2,1,,273,00291,005,R,4,2,01
0160037,06,2,1,1,1,1,2,2,2,1,,273,00291,005,R,4,2,01
0160037,07,3,1,1,1,1,1,1,4,1,,273,00291,005,R,4,2,01
0160037,08,2,1,1,1,1,1,1,7,1,,273,00291,005,R,4,2,01
0160037,09,2,1,1,1,1,1,1,5,1,,273,00291,005,R,4,2,01
0160037,10,2,1,1,1,1,1,2,1,1,,273,00291,005,R,4,2,01
0160037,11,2,1,1,1,1,1,1,7,1,,273,00291,005,R,4,2,01
0160037,12,2,1,1,1,1,1,1,7,1,,273,00291,005,R,4,2,01
0160037,13,3,1,1,1,1,1,1,1,1,,273,00291,005,R,4,2,01
0160037,14,2,1,1,1,1,1,2,2,1,,273,00291,005,R,4,2,01
0160037,15,2,1,1,1,1,2,2,3,1,,273,00291,005,R,4,2,01
0160037,16,2,1,1,1,1,2,1,6,1,,273,00291,005,R,4,2,01
0160037,17,3,1,1,1,1,1,2,6,1,,273,00291,005,R,4,2,01
0160037,18,2,1,1,1,1,1,2,2,1,,273,00291,005,R,4,2,01
0160037,19,2,1,5,1,1,1,1,2,1,,273,00291,005,R,4,2,01
0160037,20,3,1,1,1,1,1,1,5,1,,273,00291,005,R,4,2,01
0160044,02,3,1,1,1,1,1,2,2,1,,346,00292,005,R,4,2,01
0160044,03,2,1,1,1,1,2,2,1,1,,346,00292,005,R,4,2,01
0160044,04,3,1,1,1,1,2,1,2,1,,346,00292,005,R,4,2,01
0160044,05,2,1,1,1,1,1,1,5,1,,346,00292,005,R,4,2,01
0160044,06,3,1,1,1,1,1,1,2,1,,346,00292,005,R,4,2,01
0160044,08,3,1,1,1,1,1,1,5,1,,346,00292,005,R,4,2,01
0160044,09,3,1,1,1,1,1,1,2,1,,346,00292,005,R,4,2,01
0160044,10,3,1,1,1,1,1,1,1,1,,346,00292,005,R,4,2,01
0160044,12,3,1,1,1,1,1,1,3,1,,346,00292,005,R,4,2,01
0160044,13,3,1,1,1,1,1,2,4,1,,346,00292,005,R,4,2,01
0160044,14,2,1,1,1,1,1,2,2,1,,346,00292,005,R,4,2,01
0160044,16,2,1,1,1,1,1,1,7,1,,346,00292,005,R,4,2,01
0160044,17,2,1,1,1,1,1,1,6,1,,346,00292,005,R,4,2,01
0160044,19,3,1,1,1,1,1,1,4,1,,346,00292,005,R,4,2,01
0160044,20,3,1,2,1,1,1,1,4,1,,346,00292,005,R,4,2,01
0160047,01,3,1,1,1,1,1,2,1,1,,281,00293,005,R,4,2,01
0160047,02,3,1,1,1,1,1,1,5,1,,281,00293,005,R,4,2,01
0160047,03,2,1,1,1,1,1,1,3,1,,281,00293,005,R,4,2,01
0160047,04,3,1,1,1,1,1,1,2,1,,281,00293,005,R,4,2,01
0160047,05,3,1,1,1,1,1,1,2,1,,281,00293,005,R,4,2,01
0160047,06,2,1,1,1,1,1,2,3,1,,281,00293,005,R,4,2,01
0160047,07,3,1,1,1,1,1,1,5,1,,281,00293,005,R,4,2,01
0160047,09,3,1,1,1,1,1,2,6,1,,281,00293,005,R,4,2,01
0160047,10,3,1,1,1,1,1,1,3,1,,281,00293,005,R,4,2,01
0160047,11,2,1,1,1,1,1,1,3,1,,281,00293,005,R,4,2,01
0160047,12,2,1,1,1,1,1,2,6,1,,281,00293,005,R,4,2,01
0160047,13,3,1,1,1,1,1,1,5,1,,281,00293,005,R,4,2,01
0160047,15,3,1,1,1,1,1,1,1,1,,281,00293,005,R,4,2,01
0160047,16,3,1,1,1,1,1,1,2,1,,281,00293,005,R,4,2,01
0160047,17,3,1,1,2,1,1,2,2,1,,281,00293,005,R,4,2,01
0160047,18,2,1,1,1,1,1,1,2,1,,281,00293,005,R,4,2,01
0160047,20,3,1,1,1,1,1,1,8,1,,281,00293,005,R,4,2,01
0160073,01,3,1,1,1,1,1,2,5,1,,202,00294,005,R,4,2,01
0160073,02,3,1,1,1,1,1,2,5,1,,202,00294,005,R,4,2,01
0160073,03,3,1,1,1,1,1,1,5,1,,202,00294,005,R,4,2,01
0160073,04,3,1,1,1,1,2,2,2,1,,202,00294,005,R,4,2,01
0160073,05,3,1,1,1,2,2,2,1,1,,202,00294,005,R,4,2,01
0160073,06,3,1,1,1,1,1,1,6,1,,202,00294,005,R,4,2,01
0160073,07,2,1,1,1,1,1,1,6,1,,202,00294,005,R,4,2,01
0160073,08,3,1,1,1,1,1,1,3,1,,202,00294,005,R,4,2,01
0160073,09,2,1,1,1,1,1,1,3,1,,202,00294,005,R,4,2,01
0160073,10,3,1,1,1,1,1,2,5,1,,202,00294,005,R,4,2,01
0160073,11,3,1,1,1,1,1,1,2,1,,202,00294,005,R,4,2,01
0160073,12,2,1,1,1,1,1,2,6,1,,202,00294,005,R,4,2,01
0160073,13,3,1,1,1,1,1,2,3,1,,202,00294,005,R,4,2,01
0160073,14,3,1,1,1,1,1,1,2,1,,202,00294,005,R,4,2,01
0160073,15,2,1,1,1,1,1,2,3,1,,202,00294,005,R,4,2,01
0160073,16,3,1,1,1,1,1,2,4,1,,202,00294,005,R,4,2,01
0160073,18,3,1,1,1,1,1,1,3,1,,202,00294,005,R,4,2,01
0160073,19,3,1,1,1,1,1,1,4,1,,202,00294,005,R,4,2,01
0160073,20,3,1,1,1,1,1,2,4,1,,202,00294,005,R,4,2,01
0160074,02,3,1,1,1,1,1,1,3,1,,204,00295,005,R,4,2,01
0160074,03,2,1,1,1,1,1,1,2,1,,204,00295,005,R,4,2,01
0160074,04,3,1,1,1,1,1,1,1,1,,204,00295,005,R,4,2,01
0160074,05,3,1,1,1,1,2,1,1,1,,204,00295,005,R,4,2,01
0160074,06,3,1,1,1,2,1,2,4,1,,204,00295,005,R,4,2,01
0160074,08,2,1,1,1,2,2,2,1,1,,204,00295,005,R,4,2,01
0160074,10,3,1,1,1,1,2,1,1,1,,204,00295,005,R,4,2,01
0160074,11,3,1,1,1,2,2,2,1,1,,204,00295,005,R,4,2,01
0160074,12,3,1,1,1,1,1,1,4,1,,204,00295,005,R,4,2,01
0160074,13,2,1,1,1,1,1,1,3,1,,204,00295,005,R,4,2,01
0160074,14,3,1,1,1,1,1,1,2,1,,204,00295,005,R,4,2,01
0160074,15,2,1,1,1,1,1,1,2,1,,204,00295,005,R,4,2,01
0160074,16,3,1,1,1,2,2,2,4,1,,204,00295,005,R,4,2,01
0160074,17,3,1,1,1,1,1,1,2,1,,204,00295,005,R,4,2,01
0160074,18,3,1,1,1,1,1,1,2,1,,204,00295,005,R,4,2,01
0160074,19,2,1,1,1,1,1,1,5,1,,204,00295,005,R,4,2,01
0160074,20,2,1,1,1,1,1,1,2,1,,204,00295,005,R,4,2,01
0160078,01,3,1,1,1,1,1,1,1,1,,387,00296,005,R,4,2,01
0160078,02,3,1,1,1,1,1,1,3,1,,387,00296,005,R,4,2,01
0160078,03,3,1,1,1,1,1,1,1,1,,387,00296,005,R,4,2,01
0160078,04,3,1,1,1,1,1,1,4,1,,387,00296,005,R,4,2,01
