,PAREN,SEXO,EDAD,P3_7,NIVEL,GRADO,P3_9_1,P3_9_2,P3_9_3,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT,code
85398,1,1,48,2.0,7.0,3.0,1.0,1.0,1.0,3614,136,U,1,3,14,14065232
85403,2,2,34,2.0,8.0,4.0,1.0,1.0,1.0,3614,136,U,1,3,14,14065233
85405,3,2,22,1.0,6.0,2.0,1.0,1.0,1.0,3614,136,U,1,3,14,14065234
85410,3,1,22,1.0,8.0,3.0,1.0,1.0,1.0,3614,136,U,1,3,14,14065235
85413,2,2,26,1.0,8.0,1.0,1.0,1.0,1.0,3615,137,U,1,4,14,14066321
85415,1,1,35,2.0,6.0,3.0,2.0,2.0,1.0,3615,137,U,1,4,14,14066322
85417,2,2,32,2.0,6.0,3.0,1.0,1.0,1.0,3615,137,U,1,4,14,14066324
85421,1,1,49,2.0,3.0,3.0,1.0,1.0,1.0,3615,137,U,1,4,14,14066325
85429,4,1,17,1.0,6.0,1.0,1.0,1.0,1.0,3616,135,U,1,2,14,14066381
85431,1,2,45,2.0,6.0,3.0,1.0,1.0,1.0,3616,135,U,1,2,14,14066382
85432,1,1,48,2.0,8.0,5.0,1.0,1.0,1.0,3616,135,U,1,2,14,14066383
85437,1,1,68,2.0,2.0,2.0,2.0,2.0,2.0,3616,135,U,1,2,14,14066384
85439,1,2,31,2.0,6.0,3.0,1.0,1.0,1.0,3616,135,U,1,2,14,14066385
85444,2,2,27,2.0,8.0,4.0,1.0,1.0,1.0,3617,136,U,1,3,14,14066411
85447,2,2,40,2.0,8.0,4.0,2.0,1.0,1.0,3617,136,U,1,3,14,14066412
85453,3,1,18,2.0,6.0,1.0,2.0,1.0,1.0,3617,136,U,1,3,14,14066413
85456,2,2,34,2.0,6.0,3.0,2.0,1.0,1.0,3617,136,U,1,3,14,14066414
85463,3,2,24,2.0,8.0,4.0,2.0,2.0,2.0,3618,135,U,1,2,14,14066531
85468,1,2,50,2.0,6.0,2.0,2.0,1.0,1.0,3618,135,U,1,2,14,14066532
85470,3,2,44,2.0,3.0,3.0,2.0,2.0,1.0,3618,135,U,1,2,14,14066533
85474,1,2,30,2.0,2.0,6.0,2.0,1.0,1.0,3618,135,U,1,2,14,14066534
85476,2,2,63,2.0,3.0,3.0,2.0,2.0,1.0,3618,135,U,1,2,14,14066535
85480,3,1,32,2.0,8.0,4.0,1.0,1.0,1.0,3619,135,U,1,2,14,14066731
85481,1,1,40,2.0,8.0,4.0,1.0,1.0,1.0,3619,135,U,1,2,14,14066732
85488,3,2,25,2.0,8.0,4.0,2.0,1.0,1.0,3619,135,U,1,2,14,14066734
85498,1,1,54,2.0,2.0,3.0,2.0,2.0,2.0,3619,135,U,1,2,14,14066735
85499,1,2,45,2.0,3.0,3.0,2.0,1.0,1.0,3620,137,U,1,4,14,14066871
85501,2,2,20,1.0,8.0,3.0,1.0,1.0,1.0,3620,137,U,1,4,14,14066873
85502,1,1,76,2.0,2.0,6.0,2.0,2.0,1.0,3620,137,U,1,4,14,14066874
85505,3,1,20,1.0,8.0,1.0,1.0,1.0,1.0,3620,137,U,1,4,14,14066875
85508,1,1,34,2.0,8.0,4.0,1.0,1.0,1.0,3621,137,U,1,4,14,14066891
85510,1,2,77,2.0,2.0,6.0,2.0,2.0,1.0,3621,137,U,1,4,14,14066892
85511,1,1,43,2.0,8.0,2.0,1.0,1.0,1.0,3621,137,U,1,4,14,14066894
85512,1,2,55,2.0,3.0,3.0,2.0,2.0,2.0,3622,136,U,1,3,14,14067181
85519,2,2,31,2.0,8.0,4.0,2.0,1.0,1.0,3622,136,U,1,3,14,14067182
85521,1,1,33,2.0,8.0,4.0,1.0,1.0,1.0,3622,136,U,1,3,14,14067183
85528,3,1,26,2.0,8.0,4.0,1.0,1.0,1.0,3622,136,U,1,3,14,14067184
85531,3,1,33,2.0,3.0,3.0,2.0,1.0,1.0,3623,135,U,1,2,14,14067611
85534,1,2,48,2.0,7.0,3.0,1.0,1.0,1.0,3623,135,U,1,2,14,14067612
85539,3,2,30,2.0,6.0,3.0,2.0,1.0,1.0,3623,135,U,1,2,14,14067614
85541,1,1,26,2.0,8.0,4.0,1.0,1.0,1.0,3623,135,U,1,2,14,14067615
85543,1,2,49,2.0,8.0,4.0,1.0,1.0,1.0,3624,136,U,1,3,14,14067821
85550,5,2,17,1.0,6.0,2.0,1.0,1.0,1.0,3624,136,U,1,3,14,14067822
85555,4,1,23,1.0,8.0,1.0,1.0,1.0,1.0,3624,136,U,1,3,14,14067823
85560,3,2,24,2.0,6.0,3.0,1.0,1.0,1.0,3624,136,U,1,3,14,14067824
85565,3,2,21,1.0,8.0,2.0,1.0,1.0,1.0,3624,136,U,1,3,14,14067825
85566,1,1,36,2.0,6.0,3.0,1.0,1.0,1.0,3625,135,U,1,2,14,14067861
85570,1,1,73,2.0,3.0,3.0,2.0,2.0,1.0,3625,135,U,1,2,14,14067862
85571,1,2,47,2.0,7.0,3.0,2.0,1.0,1.0,3625,135,U,1,2,14,14067863
85574,1,1,33,2.0,3.0,3.0,2.0,1.0,1.0,3625,135,U,1,2,14,14067864
85578,1,2,83,2.0,2.0,6.0,2.0,2.0,2.0,3625,135,U,1,2,14,14067865
85579,1,1,40,2.0,10.0,2.0,1.0,1.0,1.0,3626,136,U,1,3,14,14068511
85584,3,2,26,2.0,8.0,4.0,1.0,1.0,1.0,3626,136,U,1,3,14,14068512
85587,1,2,27,2.0,6.0,3.0,1.0,1.0,1.0,3626,136,U,1,3,14,14068513
85591,3,1,25,2.0,6.0,3.0,1.0,1.0,1.0,3626,136,U,1,3,14,14068514
85594,2,2,65,2.0,5.0,3.0,2.0,1.0,1.0,3626,136,U,1,3,14,14068515
85595,1,1,58,2.0,8.0,3.0,1.0,1.0,1.0,3627,136,U,1,3,14,14068571
85600,3,1,18,1.0,6.0,3.0,1.0,1.0,1.0,3627,136,U,1,3,14,14068573
85603,1,1,60,2.0,8.0,5.0,2.0,1.0,1.0,3627,136,U,1,3,14,14068575
85609,3,1,30,2.0,8.0,3.0,1.0,1.0,1.0,3628,136,U,1,3,14,14068631
85611,1,2,52,2.0,7.0,4.0,2.0,1.0,1.0,3628,136,U,1,3,14,14068632
85613,1,2,35,2.0,8.0,3.0,1.0,1.0,1.0,3628,136,U,1,3,14,14068633
85615,1,1,25,2.0,8.0,4.0,1.0,1.0,1.0,3628,136,U,1,3,14,14068634
85620,3,2,40,2.0,8.0,4.0,1.0,1.0,1.0,3628,136,U,1,3,14,14068635
85624,3,2,22,2.0,6.0,3.0,2.0,1.0,1.0,3629,135,U,1,2,14,14069381
85626,1,1,35,2.0,6.0,3.0,2.0,1.0,1.0,3629,135,U,1,2,14,14069382
85634,3,1,16,1.0,6.0,1.0,2.0,1.0,1.0,3629,135,U,1,2,14,14069383
85635,1,1,43,2.0,8.0,1.0,1.0,1.0,1.0,3629,135,U,1,2,14,14069384
85640,2,2,39,2.0,8.0,4.0,1.0,1.0,1.0,3629,135,U,1,2,14,14069385
85644,3,2,26,2.0,8.0,5.0,1.0,1.0,1.0,3630,136,U,1,3,14,14071211
85645,1,2,50,2.0,5.0,3.0,2.0,1.0,1.0,3630,136,U,1,3,14,14071212
85646,1,1,65,2.0,2.0,3.0,2.0,2.0,2.0,3630,136,U,1,3,14,14071213
85650,1,2,67,2.0,2.0,6.0,2.0,2.0,1.0,3630,136,U,1,3,14,14071214
85651,1,2,39,2.0,6.0,3.0,2.0,1.0,1.0,3630,136,U,1,3,14,14071215
85654,1,2,21,2.0,6.0,3.0,2.0,1.0,1.0,3631,135,U,1,2,14,14071242
85658,1,2,60,2.0,3.0,3.0,2.0,2.0,1.0,3631,135,U,1,2,14,14071243
85659,1,1,66,2.0,3.0,3.0,2.0,1.0,1.0,3631,135,U,1,2,14,14071244
85665,3,2,38,2.0,8.0,1.0,2.0,1.0,1.0,3631,135,U,1,2,14,14071245
85671,1,1,80,2.0,2.0,6.0,2.0,2.0,2.0,3632,137,U,1,4,14,14072051
85673,2,2,65,2.0,8.0,4.0,2.0,1.0,1.0,3632,137,U,1,4,14,14072053
85676,1,2,37,2.0,8.0,4.0,1.0,1.0,1.0,3633,136,U,1,3,14,14072821
85678,1,2,58,2.0,8.0,4.0,1.0,1.0,1.0,3633,136,U,1,3,14,14072822
85680,1,1,40,2.0,8.0,4.0,1.0,1.0,1.0,3633,136,U,1,3,14,14072823
85684,1,2,50,2.0,8.0,3.0,1.0,1.0,1.0,3633,136,U,1,3,14,14072824
85687,1,1,51,2.0,6.0,3.0,1.0,1.0,1.0,3634,136,U,1,3,14,14073131
85690,1,2,57,2.0,6.0,3.0,1.0,1.0,1.0,3634,136,U,1,3,14,14073133
85692,5,2,55,2.0,8.0,2.0,1.0,1.0,1.0,3634,136,U,1,3,14,14073134
85695,2,2,33,2.0,3.0,3.0,2.0,1.0,1.0,3634,136,U,1,3,14,14073135
85701,3,1,23,1.0,8.0,4.0,1.0,1.0,1.0,3635,135,U,1,2,14,14073421
85704,1,1,35,2.0,6.0,3.0,2.0,1.0,1.0,3635,135,U,1,2,14,14073422
85709,1,2,21,2.0,3.0,3.0,2.0,1.0,1.0,3635,135,U,1,2,14,14073423
85714,3,2,26,2.0,3.0,3.0,2.0,1.0,1.0,3635,135,U,1,2,14,14073424
85717,2,2,37,2.0,6.0,3.0,2.0,1.0,1.0,3635,135,U,1,2,14,14073425
85723,1,1,39,2.0,6.0,3.0,2.0,1.0,1.0,3636,135,U,1,2,14,14073481
85726,2,2,42,2.0,99.0,9.0,2.0,1.0,1.0,3636,135,U,1,2,14,14073482
85730,1,1,48,2.0,7.0,2.0,2.0,1.0,1.0,3636,135,U,1,2,14,14073483
85734,3,2,22,1.0,8.0,2.0,2.0,1.0,1.0,3636,135,U,1,2,14,14073484
85738,3,1,43,2.0,3.0,3.0,9.0,1.0,1.0,3636,135,U,1,2,14,14073485
85739,1,1,46,2.0,6.0,3.0,1.0,1.0,1.0,3637,136,U,1,3,14,14074022
85742,2,1,49,2.0,8.0,3.0,1.0,1.0,1.0,3637,136,U,1,3,14,14074023
85744,3,1,27,2.0,6.0,2.0,2.0,1.0,1.0,3637,136,U,1,3,14,14074024
85755,3,2,50,2.0,5.0,4.0,1.0,1.0,1.0,3637,136,U,1,3,14,14074025
85756,1,1,37,2.0,8.0,4.0,1.0,1.0,1.0,3638,136,U,1,3,14,14074041
85758,1,2,78,2.0,3.0,2.0,2.0,1.0,1.0,3638,136,U,1,3,14,14074042
85760,1,1,36,2.0,8.0,4.0,1.0,1.0,1.0,3638,136,U,1,3,14,14074045
85764,3,2,46,2.0,6.0,3.0,1.0,1.0,1.0,3639,136,U,1,3,14,14074851
85765,1,1,35,2.0,8.0,5.0,1.0,1.0,1.0,3639,136,U,1,3,14,14074852
85768,3,1,38,2.0,8.0,3.0,1.0,1.0,1.0,3639,136,U,1,3,14,14074853
85769,1,1,72,2.0,2.0,6.0,2.0,2.0,2.0,3639,136,U,1,3,14,14074854
85772,3,1,21,1.0,8.0,2.0,1.0,1.0,1.0,3640,136,U,1,3,14,14075441
85773,1,1,67,2.0,8.0,5.0,1.0,1.0,1.0,3640,136,U,1,3,14,14075442
85778,3,1,19,1.0,6.0,2.0,1.0,1.0,1.0,3640,136,U,1,3,14,14075443
85782,3,1,24,1.0,8.0,2.0,1.0,1.0,1.0,3640,136,U,1,3,14,14075444
85783,1,1,23,1.0,8.0,2.0,1.0,1.0,1.0,3640,136,U,1,3,14,14075445
85785,1,1,50,2.0,3.0,3.0,2.0,2.0,2.0,3641,136,U,1,3,14,14076621
85786,1,2,82,2.0,2.0,5.0,2.0,2.0,2.0,3641,136,U,1,3,14,14076622
85790,1,1,70,2.0,2.0,6.0,2.0,2.0,2.0,3641,136,U,1,3,14,14076623
85793,3,1,33,2.0,8.0,4.0,1.0,1.0,1.0,3641,136,U,1,3,14,14076624
85794,1,1,51,2.0,3.0,3.0,2.0,1.0,1.0,3641,136,U,1,3,14,14076625
85795,1,1,34,2.0,6.0,3.0,1.0,1.0,1.0,3642,136,U,1,3,14,14076691
85798,2,1,61,2.0,8.0,5.0,2.0,1.0,1.0,3642,136,U,1,3,14,14076692
85799,1,2,33,2.0,8.0,5.0,1.0,1.0,1.0,3642,136,U,1,3,14,14076693
85800,1,1,54,2.0,3.0,3.0,2.0,1.0,1.0,3642,136,U,1,3,14,14076694
85802,1,1,54,2.0,6.0,3.0,2.0,1.0,1.0,3642,136,U,1,3,14,14076695
85804,1,1,29,2.0,10.0,2.0,1.0,1.0,1.0,3643,137,U,1,4,14,14076931
85806,1,1,52,2.0,8.0,4.0,1.0,1.0,1.0,3643,137,U,1,4,14,14076932
85809,1,2,41,2.0,8.0,4.0,1.0,1.0,1.0,3643,137,U,1,4,14,14076933
85812,1,1,46,2.0,8.0,4.0,1.0,1.0,1.0,3643,137,U,1,4,14,14076934
85814,1,2,70,2.0,8.0,4.0,2.0,2.0,1.0,3643,137,U,1,4,14,14076935
85815,1,1,33,2.0,8.0,4.0,1.0,1.0,1.0,3644,137,U,1,4,14,14077371
85816,1,1,67,2.0,8.0,4.0,1.0,1.0,1.0,3644,137,U,1,4,14,14077372
85818,1,1,38,2.0,8.0,4.0,1.0,1.0,1.0,3644,137,U,1,4,14,14077373
85819,1,1,46,2.0,8.0,5.0,1.0,1.0,1.0,3645,136,U,1,3,14,14077551
85820,1,2,42,2.0,10.0,2.0,1.0,1.0,1.0,3645,136,U,1,3,14,14077553
85822,1,1,38,2.0,8.0,5.0,2.0,1.0,1.0,3646,136,U,1,3,14,14077581
85829,3,1,32,2.0,6.0,3.0,2.0,1.0,1.0,3646,136,U,1,3,14,14077583
85835,1,1,45,2.0,3.0,1.0,2.0,1.0,1.0,3646,136,U,1,3,14,14077585
85837,1,1,48,2.0,3.0,3.0,2.0,1.0,1.0,3647,136,U,1,3,14,14078013
85842,6,1,36,2.0,8.0,5.0,1.0,1.0,1.0,3647,136,U,1,3,14,14078014
85845,3,2,24,2.0,6.0,3.0,2.0,1.0,1.0,3647,136,U,1,3,14,14078015
85848,2,1,68,2.0,8.0,5.0,1.0,1.0,1.0,3648,137,U,1,4,14,14078141
85851,2,2,76,2.0,7.0,3.0,2.0,2.0,1.0,3648,137,U,1,4,14,14078142
85852,1,2,83,2.0,8.0,2.0,1.0,1.0,1.0,3648,137,U,1,4,14,14078144
85853,1,1,40,1.0,8.0,5.0,1.0,1.0,1.0,3648,137,U,1,4,14,14078145
85856,1,1,34,2.0,2.0,6.0,2.0,1.0,1.0,3649,136,U,1,3,14,14078391
85866,1,1,60,2.0,8.0,5.0,1.0,1.0,1.0,3649,136,U,1,3,14,14078392
85874,3,1,19,2.0,6.0,3.0,1.0,1.0,1.0,3649,136,U,1,3,14,14078393
85877,3,2,38,2.0,3.0,3.0,2.0,1.0,1.0,3649,136,U,1,3,14,14078394
85882,1,2,36,2.0,3.0,3.0,2.0,1.0,1.0,3649,136,U,1,3,14,14078395
85886,1,1,45,2.0,8.0,3.0,2.0,1.0,1.0,3650,136,U,1,3,14,14079291
85888,3,2,40,2.0,6.0,3.0,1.0,1.0,1.0,3650,136,U,1,3,14,14079292
85889,1,1,85,2.0,2.0,6.0,2.0,2.0,2.0,3650,136,U,1,3,14,14079294
85890,1,2,31,2.0,3.0,3.0,2.0,1.0,1.0,3650,136,U,1,3,14,14079295
85893,1,1,52,2.0,3.0,3.0,2.0,1.0,1.0,3651,136,U,1,3,14,14079551
85895,1,1,67,2.0,6.0,3.0,2.0,1.0,1.0,3651,136,U,1,3,14,14079552
85899,1,1,61,2.0,8.0,1.0,2.0,1.0,1.0,3651,136,U,1,3,14,14079553
85903,1,1,66,2.0,8.0,4.0,1.0,1.0,1.0,3651,136,U,1,3,14,14079554
85906,1,1,35,2.0,8.0,4.0,1.0,1.0,1.0,3651,136,U,1,3,14,14079555
85913,1,1,75,2.0,6.0,3.0,2.0,1.0,1.0,3652,137,U,1,4,14,14079851
85915,1,2,60,2.0,8.0,4.0,1.0,1.0,1.0,3652,137,U,1,4,14,14079852
85917,2,2,45,2.0,8.0,4.0,1.0,1.0,1.0,3652,137,U,1,4,14,14079853
85920,1,1,41,2.0,7.0,3.0,1.0,1.0,1.0,3652,137,U,1,4,14,14079854
85921,1,2,72,2.0,8.0,5.0,1.0,1.0,1.0,3652,137,U,1,4,14,14079855
85926,2,2,59,2.0,8.0,5.0,1.0,1.0,1.0,3653,137,U,1,4,14,14080541
85928,1,2,34,2.0,8.0,5.0,1.0,1.0,1.0,3653,137,U,1,4,14,14080542
85929,1,2,29,2.0,10.0,2.0,1.0,1.0,1.0,3653,137,U,1,4,14,14080543
85932,1,1,49,2.0,8.0,5.0,1.0,1.0,1.0,3653,137,U,1,4,14,14080544
85934,3,1,38,2.0,8.0,5.0,1.0,1.0,1.0,3653,137,U,1,4,14,14080545
85936,3,2,39,2.0,8.0,5.0,1.0,1.0,1.0,3654,136,U,1,3,14,14080931
85940,2,2,35,2.0,11.0,2.0,1.0,1.0,1.0,3654,136,U,1,3,14,14080932
85944,3,1,28,2.0,6.0,3.0,2.0,1.0,1.0,3654,136,U,1,3,14,14080933
85951,3,1,33,2.0,8.0,4.0,1.0,1.0,1.0,3654,136,U,1,3,14,14080934
85956,3,1,49,2.0,3.0,3.0,2.0,1.0,1.0,3654,136,U,1,3,14,14080935
85957,1,1,28,2.0,8.0,4.0,1.0,1.0,1.0,3655,137,U,1,4,14,14081402
85958,1,1,50,2.0,11.0,3.0,1.0,1.0,1.0,3655,137,U,1,4,14,14081403
85962,1,1,65,2.0,8.0,4.0,1.0,1.0,1.0,3655,137,U,1,4,14,14081404
85966,1,2,66,2.0,6.0,3.0,2.0,2.0,1.0,3655,137,U,1,4,14,14081405
85967,1,1,41,2.0,6.0,3.0,1.0,1.0,1.0,3656,136,U,1,3,14,14081701
85968,1,1,68,2.0,10.0,2.0,1.0,1.0,1.0,3656,136,U,1,3,14,14081702
85970,1,1,67,2.0,2.0,6.0,2.0,2.0,1.0,3656,136,U,1,3,14,14081703
85972,1,1,44,2.0,8.0,5.0,2.0,1.0,1.0,3656,136,U,1,3,14,14081704
85975,1,1,34,2.0,8.0,5.0,1.0,1.0,1.0,3656,136,U,1,3,14,14081705
85977,1,2,65,2.0,3.0,3.0,2.0,2.0,1.0,3657,137,U,1,4,14,14082441
85978,1,1,98,2.0,8.0,5.0,1.0,1.0,1.0,3657,137,U,1,4,14,14082442
85981,1,1,41,2.0,8.0,5.0,2.0,1.0,1.0,3657,137,U,1,4,14,14082443
85985,3,1,52,2.0,3.0,3.0,2.0,1.0,1.0,3657,137,U,1,4,14,14082444
85986,1,1,48,2.0,10.0,3.0,1.0,1.0,1.0,3657,137,U,1,4,14,14082445
85991,3,1,40,2.0,10.0,2.0,1.0,1.0,1.0,3658,137,U,1,4,14,14083281
85992,1,1,45,2.0,8.0,5.0,1.0,1.0,1.0,3658,137,U,1,4,14,14083282
85996,1,1,68,2.0,8.0,5.0,1.0,1.0,1.0,3658,137,U,1,4,14,14083283
85998,1,1,30,2.0,6.0,3.0,1.0,1.0,1.0,3658,137,U,1,4,14,14083284
86002,3,1,40,2.0,8.0,5.0,1.0,1.0,1.0,3659,136,U,1,3,14,14083451
86003,1,2,67,2.0,2.0,3.0,2.0,1.0,1.0,3659,136,U,1,3,14,14083452
86005,1,1,44,2.0,6.0,1.0,2.0,1.0,1.0,3659,136,U,1,3,14,14083453
86009,1,1,59,2.0,8.0,5.0,1.0,1.0,1.0,3659,136,U,1,3,14,14083455
86013,3,2,28,2.0,8.0,5.0,1.0,1.0,1.0,3660,136,U,1,3,14,14083561
86015,2,2,52,2.0,8.0,5.0,1.0,1.0,1.0,3660,136,U,1,3,14,14083562
86019,6,2,28,2.0,8.0,5.0,1.0,1.0,1.0,3660,136,U,1,3,14,14083563
86022,1,1,83,2.0,8.0,5.0,2.0,2.0,2.0,3660,136,U,1,3,14,14083564
86024,1,1,82,2.0,2.0,6.0,2.0,2.0,2.0,3660,136,U,1,3,14,14083565
86026,2,2,40,2.0,8.0,5.0,1.0,1.0,1.0,3661,136,U,1,3,14,14083861
86028,1,2,39,2.0,11.0,3.0,1.0,1.0,1.0,3661,136,U,1,3,14,14083862
86031,1,2,39,2.0,7.0,3.0,1.0,1.0,1.0,3661,136,U,1,3,14,14083863
86033,1,1,46,1.0,8.0,5.0,1.0,1.0,1.0,3661,136,U,1,3,14,14083864
86037,1,1,42,2.0,8.0,4.0,1.0,1.0,1.0,3662,137,U,1,4,14,14084041
86039,1,2,25,1.0,7.0,1.0,2.0,1.0,1.0,3662,137,U,1,4,14,14084042
86043,1,1,70,2.0,6.0,3.0,2.0,1.0,1.0,3662,137,U,1,4,14,14084043
86044,1,1,58,2.0,8.0,5.0,1.0,1.0,1.0,3662,137,U,1,4,14,14084044
86049,1,2,63,2.0,7.0,3.0,1.0,1.0,1.0,3662,137,U,1,4,14,14084045
86053,1,1,30,2.0,8.0,4.0,1.0,1.0,1.0,3663,137,U,1,4,14,14084381
86056,1,1,45,2.0,8.0,4.0,1.0,1.0,1.0,3663,137,U,1,4,14,14084382
86059,3,1,25,2.0,8.0,3.0,1.0,1.0,1.0,3663,137,U,1,4,14,14084383
86062,1,1,35,2.0,8.0,4.0,1.0,1.0,1.0,3663,137,U,1,4,14,14084384
86067,4,1,23,1.0,8.0,2.0,1.0,1.0,1.0,3663,137,U,1,4,14,14084385
86071,4,1,17,1.0,6.0,3.0,1.0,1.0,1.0,3664,135,U,1,2,14,14085281
86074,1,1,63,2.0,8.0,4.0,2.0,1.0,1.0,3664,135,U,1,2,14,14085282
86076,1,1,45,2.0,3.0,2.0,1.0,1.0,1.0,3664,135,U,1,2,14,14085283
86078,1,1,31,2.0,3.0,1.0,2.0,1.0,1.0,3664,135,U,1,2,14,14085284
86085,1,2,60,2.0,2.0,1.0,2.0,2.0,2.0,3664,135,U,1,2,14,14085285
86086,1,1,48,2.0,3.0,3.0,2.0,1.0,1.0,3665,137,U,1,4,14,14085661
86091,1,1,35,2.0,8.0,4.0,1.0,1.0,1.0,3665,137,U,1,4,14,14085662
86092,1,1,40,2.0,8.0,4.0,1.0,1.0,1.0,3665,137,U,1,4,14,14085664
86094,2,2,40,2.0,10.0,2.0,1.0,1.0,1.0,3665,137,U,1,4,14,14085665
86097,3,1,22,2.0,6.0,3.0,2.0,1.0,1.0,3666,137,U,1,4,14,14085861
86101,1,1,32,2.0,8.0,5.0,1.0,1.0,1.0,3666,137,U,1,4,14,14085862
86105,1,1,48,2.0,8.0,5.0,1.0,1.0,1.0,3666,137,U,1,4,14,14085863
86109,1,1,41,2.0,8.0,5.0,2.0,1.0,1.0,3666,137,U,1,4,14,14085864
86112,1,1,49,2.0,6.0,3.0,2.0,2.0,2.0,3666,137,U,1,4,14,14085865
86120,3,2,23,2.0,6.0,3.0,2.0,1.0,1.0,3667,135,U,1,2,14,14086291
86122,2,2,29,2.0,3.0,3.0,2.0,1.0,1.0,3667,135,U,1,2,14,14086292
86124,1,1,36,2.0,8.0,5.0,2.0,1.0,1.0,3667,135,U,1,2,14,14086293
86130,1,1,30,2.0,6.0,3.0,2.0,1.0,1.0,3667,135,U,1,2,14,14086294
86135,2,2,56,2.0,6.0,3.0,1.0,1.0,1.0,3668,136,U,1,3,14,14086871
86140,3,1,18,1.0,6.0,2.0,2.0,1.0,1.0,3668,136,U,1,3,14,14086872
86148,5,1,45,2.0,99.0,9.0,1.0,1.0,1.0,3668,136,U,1,3,14,14086873
86149,1,1,57,2.0,8.0,5.0,1.0,1.0,1.0,3668,136,U,1,3,14,14086875
86156,3,1,56,2.0,6.0,1.0,2.0,1.0,1.0,3669,136,U,1,3,14,14087361
86164,1,1,59,2.0,3.0,1.0,2.0,1.0,1.0,3669,136,U,1,3,14,14087362
86166,3,2,23,1.0,8.0,1.0,1.0,1.0,1.0,3669,136,U,1,3,14,14087363
86169,1,1,56,2.0,8.0,5.0,1.0,1.0,1.0,3669,136,U,1,3,14,14087364
86172,1,1,70,2.0,2.0,1.0,2.0,2.0,1.0,3669,136,U,1,3,14,14087365
86175,2,2,31,2.0,6.0,3.0,1.0,1.0,1.0,3670,136,U,1,3,14,14087881
86176,1,1,39,2.0,6.0,3.0,2.0,1.0,1.0,3670,136,U,1,3,14,14087882
86178,1,1,55,2.0,6.0,3.0,2.0,1.0,1.0,3670,136,U,1,3,14,14087883
86181,2,2,26,2.0,8.0,5.0,1.0,1.0,1.0,3670,136,U,1,3,14,14087885
86183,1,2,72,2.0,8.0,4.0,2.0,2.0,1.0,3671,137,U,1,4,14,14088591
86184,1,2,35,2.0,8.0,4.0,2.0,1.0,1.0,3671,137,U,1,4,14,14088592
86185,1,1,40,2.0,8.0,4.0,1.0,1.0,1.0,3671,137,U,1,4,14,14088594
86187,1,1,30,2.0,8.0,4.0,1.0,1.0,1.0,3671,137,U,1,4,14,14088595
86191,1,1,63,2.0,8.0,1.0,2.0,1.0,1.0,3672,136,U,1,3,14,14088831
86194,3,2,28,2.0,6.0,3.0,2.0,1.0,1.0,3672,136,U,1,3,14,14088833
86196,1,1,74,2.0,6.0,3.0,2.0,2.0,1.0,3672,136,U,1,3,14,14088834
86202,4,2,29,2.0,6.0,1.0,1.0,1.0,1.0,3673,136,U,1,3,14,14089291
86203,1,2,66,2.0,2.0,2.0,2.0,2.0,1.0,3673,136,U,1,3,14,14089292
86204,1,2,42,2.0,99.0,9.0,2.0,1.0,1.0,3673,136,U,1,3,14,14089293
86208,1,1,51,2.0,3.0,3.0,2.0,1.0,1.0,3673,136,U,1,3,14,14089294
86210,1,2,55,2.0,2.0,2.0,2.0,2.0,2.0,3673,136,U,1,3,14,14089295
86211,1,1,34,2.0,6.0,3.0,2.0,1.0,1.0,3674,136,U,1,3,14,14089362
86217,3,2,23,2.0,6.0,3.0,1.0,1.0,1.0,3674,136,U,1,3,14,14089363
86220,1,1,55,2.0,3.0,3.0,2.0,1.0,1.0,3674,136,U,1,3,14,14089364
86222,1,1,21,2.0,6.0,3.0,1.0,1.0,1.0,3674,136,U,1,3,14,14089365
86226,3,2,20,2.0,6.0,3.0,1.0,1.0,1.0,3675,136,U,1,3,14,14089901
86228,1,1,66,2.0,2.0,2.0,2.0,2.0,1.0,3675,136,U,1,3,14,14089902
86230,1,2,63,2.0,7.0,2.0,2.0,1.0,1.0,3675,136,U,1,3,14,14089903
86232,3,1,27,2.0,8.0,4.0,1.0,1.0,1.0,3676,135,U,1,2,14,14090071
86233,1,2,26,2.0,8.0,5.0,1.0,1.0,1.0,3676,135,U,1,2,14,14090072
86234,1,1,58,2.0,0.0,0.0,2.0,2.0,1.0,3676,135,U,1,2,14,14090073
86236,2,2,78,2.0,2.0,3.0,2.0,2.0,2.0,3676,135,U,1,2,14,14090074
86237,1,1,39,2.0,3.0,3.0,2.0,1.0,1.0,3676,135,U,1,2,14,14090075
86241,1,1,32,2.0,3.0,2.0,2.0,1.0,1.0,3677,137,U,1,4,14,14090941
86246,3,2,44,2.0,11.0,4.0,1.0,1.0,1.0,3677,137,U,1,4,14,14090942
86248,2,2,40,2.0,8.0,4.0,1.0,1.0,1.0,3677,137,U,1,4,14,14090943
86253,3,2,21,1.0,8.0,3.0,1.0,1.0,1.0,3677,137,U,1,4,14,14090944
86257,2,2,45,2.0,6.0,3.0,1.0,1.0,1.0,3677,137,U,1,4,14,14090945
86261,2,2,40,2.0,8.0,5.0,1.0,1.0,1.0,3678,137,U,1,4,14,14090951
86266,3,1,17,1.0,6.0,1.0,1.0,1.0,1.0,3678,137,U,1,4,14,14090952
86268,1,1,60,1.0,10.0,2.0,1.0,1.0,1.0,3678,137,U,1,4,14,14090953
86270,1,1,74,2.0,2.0,6.0,2.0,2.0,2.0,3678,137,U,1,4,14,14090954
