,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,ENT,code,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_4
32207,3,1,1,1,1,1,1,4,1,18,18011775,1,2,2,2,1,1,1,1,1,1
32208,2,1,1,1,1,2,1,4,1,18,18012321,1,1,2,2,1,2,1,2,1,1
32209,2,1,1,1,1,1,1,5,1,18,18012322,1,2,2,2,1,2,1,2,2,1
32210,3,1,1,1,1,2,1,3,1,18,18012323,1,1,2,2,1,2,1,2,1,1
32211,3,1,1,1,1,1,1,6,1,18,18012324,1,1,2,2,1,1,1,2,1,1
32212,2,2,1,1,1,2,2,2,1,18,18012325,1,2,1,2,1,1,1,2,2,1
32213,3,1,1,1,1,1,1,2,1,18,18012361,1,2,1,2,1,2,2,2,2,1
32214,3,1,2,1,1,1,1,4,1,18,18012362,1,1,2,2,1,1,1,2,1,1
32215,2,6,2,1,1,1,2,5,1,18,18012363,1,1,1,2,1,2,1,2,2,1
32216,2,6,2,1,1,1,2,2,1,18,18012364,1,1,1,2,2,2,1,2,2,1
32217,2,1,1,1,1,1,2,2,1,18,18012365,1,2,2,2,1,2,1,2,1,1
32218,3,1,1,1,1,2,1,5,1,18,18012366,1,1,2,2,1,2,1,2,2,1
32219,3,1,2,1,1,1,1,4,1,18,18012367,1,1,2,2,1,2,1,2,1,1
32220,3,1,2,1,1,1,1,3,1,18,18012368,1,1,2,2,1,2,1,2,2,1
32221,3,1,1,1,1,1,2,1,1,18,18012369,1,2,2,2,1,2,1,2,2,2
32222,3,1,2,1,1,1,1,9,1,18,180123611,1,2,2,2,1,2,1,2,1,1
32223,3,1,2,1,1,1,2,5,1,18,180123612,1,1,2,2,1,2,1,2,2,1
32224,3,1,1,1,1,1,1,3,1,18,180123613,1,1,1,2,1,2,1,2,2,2
32225,2,2,2,1,2,1,2,3,1,18,180123614,1,2,2,2,1,2,1,2,2,1
32226,2,2,2,1,1,1,2,4,1,18,180123615,1,1,2,2,2,2,1,2,2,2
32227,3,1,2,1,1,1,1,3,1,18,180123616,1,2,2,1,1,1,1,2,2,1
32228,3,1,2,1,1,1,1,2,1,18,180123617,1,1,1,1,1,2,1,2,2,1
32229,3,1,2,1,1,2,2,3,1,18,180123618,1,2,2,2,1,2,1,2,2,1
32230,3,1,2,1,2,1,1,1,1,18,180123619,1,2,2,2,1,2,1,2,1,1
32231,3,1,2,1,1,1,2,3,1,18,180123620,1,1,2,2,1,1,1,1,2,1
32232,3,1,2,1,1,1,2,3,1,18,18012461,1,1,1,2,2,2,1,2,1,1
32233,3,1,1,1,1,1,2,6,1,18,18012462,1,2,2,2,1,2,1,2,1,1
32234,2,1,1,1,1,1,2,2,1,18,18012463,1,2,2,1,1,2,1,2,2,1
32235,2,1,1,1,1,1,2,4,1,18,18012465,1,2,2,2,1,2,1,2,1,1
32236,2,2,2,1,1,1,2,1,1,18,18012466,1,2,1,2,2,2,2,2,2,1
32237,3,1,1,1,1,2,2,3,1,18,18012467,1,2,2,2,1,1,1,2,2,1
32238,3,1,2,1,1,1,2,3,1,18,18012468,1,1,1,1,1,2,1,2,2,2
32239,3,1,2,1,1,1,2,2,1,18,18012469,1,1,2,2,1,2,1,2,2,1
32240,3,1,1,1,1,1,2,3,1,18,180124610,1,2,2,2,1,2,1,1,2,1
32241,2,1,1,1,1,1,2,2,1,18,180124611,1,1,1,2,2,2,1,2,2,2
32242,3,1,1,1,1,1,1,2,1,18,180124612,1,2,2,2,1,2,1,1,2,1
32243,2,1,1,1,2,2,2,1,1,18,180124613,1,2,1,1,2,2,2,2,2,2
32244,2,1,2,1,1,2,2,5,1,18,180124614,1,1,1,2,1,2,1,2,2,1
32245,3,1,1,1,1,1,2,7,1,18,180124615,1,2,2,2,1,1,1,2,1,1
32246,3,1,2,1,1,1,1,3,1,18,180124616,1,1,2,1,1,2,1,2,2,1
32247,3,1,1,1,1,1,1,3,1,18,180124617,1,2,2,2,1,2,1,2,2,1
32248,2,1,1,1,1,1,2,3,1,18,180124618,1,2,2,2,1,2,1,2,2,1
32249,3,4,1,1,2,2,2,1,1,18,180124619,1,2,2,2,2,2,1,2,2,2
32250,2,1,1,1,1,1,2,6,1,18,180124620,1,2,1,2,2,2,1,2,2,1
32251,2,1,2,1,1,1,2,4,1,18,18012471,1,2,2,2,1,2,1,2,1,1
32252,3,1,2,1,1,1,2,2,1,18,18012472,1,1,2,2,1,2,1,2,1,1
32253,3,1,2,1,1,1,1,2,1,18,18012473,1,2,2,2,1,2,1,2,2,1
32254,2,1,1,1,1,1,2,4,1,18,18012474,1,1,1,2,1,2,1,2,2,2
32255,2,2,2,1,1,2,2,3,1,18,18012475,1,2,1,2,2,2,1,2,2,2
32256,3,1,1,1,1,2,2,5,1,18,18012476,1,1,1,2,2,2,1,2,2,2
32257,1,2,2,1,2,2,2,3,1,18,18012477,1,2,2,2,2,2,1,2,2,2
32258,3,2,2,1,1,2,2,2,1,18,18012478,1,2,1,2,2,2,1,2,2,1
32259,3,1,2,1,1,1,1,1,1,18,180124710,1,1,2,2,1,2,2,2,1,1
32260,3,1,1,1,1,1,1,2,1,18,180124711,1,2,2,2,1,2,1,2,2,2
32261,3,1,1,1,1,1,1,4,1,18,180124712,1,2,2,2,1,2,1,2,1,1
32262,3,1,1,1,1,1,2,1,1,18,180124713,1,1,2,2,1,2,2,2,2,2
32263,3,1,1,1,1,1,2,3,1,18,180124714,1,1,2,2,1,1,1,2,2,1
32264,2,1,2,1,1,1,2,5,1,18,180124715,1,2,2,2,1,2,1,2,2,2
32265,3,1,1,1,1,1,2,6,1,18,180124716,1,1,2,1,1,2,1,2,1,1
32266,3,1,2,1,1,1,2,3,1,18,180124717,1,1,2,2,1,2,1,2,2,2
32267,2,1,1,1,1,2,1,1,1,18,180124718,1,1,1,2,2,2,1,2,2,1
32268,3,1,1,1,1,1,2,2,1,18,180124719,1,1,2,2,1,2,1,2,2,1
32269,2,1,2,1,1,1,1,5,1,18,180124720,1,1,2,2,1,2,1,2,2,1
32270,3,6,2,1,1,1,1,3,1,18,18012691,1,1,2,2,1,2,1,2,2,1
32271,2,1,2,1,1,1,1,2,1,18,18012692,1,1,2,2,1,2,1,2,2,1
32272,2,1,1,1,1,2,1,1,1,18,18012693,1,2,2,2,1,2,1,2,2,2
32273,2,2,2,1,1,1,2,5,1,18,18012694,1,2,2,2,1,1,1,2,2,1
32274,3,1,2,1,1,1,2,2,1,18,18012695,1,2,2,2,1,2,1,2,1,1
32275,3,1,1,1,1,1,1,3,1,18,18012696,1,1,2,2,1,1,1,1,1,1
32276,3,2,1,1,1,1,2,3,1,18,18012697,1,2,2,2,1,2,1,2,1,2
32277,2,1,2,1,1,1,2,6,1,18,18012698,1,2,2,2,1,2,1,2,2,2
32278,2,3,1,1,1,2,2,5,1,18,18012699,1,2,2,2,1,2,1,2,2,2
32279,3,2,1,1,1,1,1,6,1,18,180126910,1,1,2,2,1,2,1,2,2,2
32280,3,2,1,1,1,1,1,2,1,18,180126911,1,2,2,2,1,2,1,2,2,2
32281,3,1,1,1,1,1,2,2,1,18,180126912,1,2,2,2,1,2,1,2,2,1
32282,3,1,2,1,2,2,2,4,1,18,180126913,1,1,2,2,1,2,1,2,2,2
32283,3,1,1,1,1,1,1,5,1,18,180126914,1,2,2,2,1,2,1,1,1,1
32284,3,1,1,1,1,2,2,2,1,18,180126915,1,2,2,2,2,2,1,2,2,1
32285,2,2,2,1,2,2,2,2,1,18,180126916,1,1,2,2,1,2,1,2,2,2
32286,2,6,1,1,2,2,2,5,1,18,180126917,1,1,2,2,1,2,2,2,2,2
32287,2,2,2,1,1,1,2,2,1,18,180126918,1,1,2,2,1,2,1,2,2,2
32288,2,2,1,1,1,1,2,3,1,18,180126919,1,2,2,2,2,2,1,2,2,2
32289,2,2,2,1,1,1,2,4,1,18,180126920,1,1,2,2,1,2,1,2,2,2
32290,3,1,1,1,1,1,1,3,1,18,18012901,1,1,2,2,1,2,1,2,1,1
32291,3,1,1,1,1,1,2,2,1,18,18012902,1,1,2,2,1,2,1,2,2,2
32292,3,1,1,1,1,1,1,5,1,18,18012903,1,2,2,2,1,2,1,2,2,1
32293,3,2,1,1,1,1,2,4,1,18,18012904,1,2,2,2,1,2,1,2,2,2
32294,3,2,1,1,1,1,2,4,1,18,18012905,1,1,2,2,1,2,1,2,2,1
32295,2,1,2,1,1,1,2,5,1,18,18012906,1,1,1,2,1,2,1,2,2,1
32296,3,1,1,1,1,1,1,4,1,18,18012907,1,1,2,2,1,1,1,2,1,1
32297,3,1,1,1,1,1,1,5,1,18,18012909,1,1,2,2,1,1,1,1,1,1
32298,3,1,1,1,1,1,1,3,1,18,180129010,1,1,2,2,1,1,1,1,1,1
32299,3,1,1,1,1,1,2,2,1,18,180129011,1,2,2,2,2,2,1,2,2,1
32300,3,1,1,1,1,1,2,2,1,18,180129012,1,2,2,2,1,2,1,2,2,2
32301,2,1,1,1,1,2,2,4,1,18,180129013,1,1,1,2,1,2,1,2,2,2
32302,2,2,2,1,1,1,1,1,1,18,180129014,1,1,1,2,2,2,1,2,2,2
32303,2,1,1,1,2,2,2,1,1,18,180129015,1,2,1,2,2,2,2,2,2,2
32304,2,1,1,1,1,1,2,4,1,18,180129016,1,2,2,2,1,2,1,2,2,1
32305,2,2,1,1,1,1,2,5,1,18,180129017,1,2,2,2,1,2,1,2,2,2
32306,2,2,1,1,2,2,2,1,1,18,180129018,1,1,2,2,2,2,2,2,2,2
32307,3,2,2,1,1,1,2,5,1,18,180129019,1,2,2,2,1,2,1,2,2,1
32308,2,2,2,1,1,2,2,1,1,18,180129020,1,1,2,2,1,2,2,2,2,2
32309,3,1,1,1,1,1,1,3,1,18,18013171,1,2,2,2,1,2,1,2,1,1
32310,3,1,1,1,1,1,1,2,1,18,18013172,1,1,2,2,1,2,1,2,1,1
32311,2,1,1,1,1,2,2,2,1,18,18013173,1,1,2,2,1,2,1,2,1,1
32312,3,1,1,1,1,1,2,3,1,18,18013174,1,1,2,2,1,2,1,2,2,2
32313,3,1,1,1,1,1,2,3,1,18,18013175,1,2,2,2,1,2,1,2,1,1
32314,3,1,1,1,1,1,1,1,1,18,18013176,1,1,2,2,2,2,1,2,2,2
32315,3,1,1,1,1,1,1,4,1,18,18013177,1,1,2,2,1,2,1,2,2,1
32316,3,1,1,1,1,1,1,5,1,18,18013178,1,2,2,2,1,1,1,1,2,1
32317,3,1,1,1,1,1,1,4,1,18,18013179,1,2,2,2,1,2,1,2,1,1
32318,3,1,1,1,2,2,2,2,1,18,180131710,1,2,2,2,2,2,1,2,1,2
32319,3,1,1,1,1,1,1,3,1,18,180131711,1,2,2,2,1,2,1,2,2,1
32320,3,1,1,1,2,2,2,3,1,18,180131712,1,2,2,2,2,2,2,2,2,2
32321,3,1,1,1,1,1,1,4,1,18,180131713,1,2,2,2,1,2,1,1,2,1
32322,3,1,1,1,1,1,1,4,1,18,180131716,1,1,2,2,1,1,1,1,1,1
32323,1,1,1,1,1,1,1,1,1,18,180131718,1,2,2,2,1,2,1,2,1,1
32324,1,1,1,1,1,1,1,5,1,18,180131719,1,2,2,2,1,1,1,2,1,1
32325,3,1,1,1,1,1,2,1,1,18,180131720,1,1,2,2,1,1,1,2,1,1
32326,3,1,1,1,1,1,1,2,1,18,18013361,1,1,2,2,1,2,1,2,2,1
32327,2,1,1,1,1,2,2,4,1,18,18013362,1,1,2,2,1,2,1,2,2,1
32328,3,1,1,1,1,1,1,2,1,18,18013363,1,1,2,2,1,1,1,2,1,1
32329,3,1,1,1,1,1,2,3,1,18,18013364,1,1,2,2,1,2,1,2,1,1
32330,3,1,1,1,1,1,1,4,1,18,18013365,1,2,2,2,1,1,1,2,1,1
32331,3,1,1,1,1,1,1,7,1,18,18013366,1,2,2,2,1,2,1,2,1,1
32332,3,1,1,1,1,2,2,6,1,18,18013367,1,1,2,2,1,1,1,2,1,1
32333,2,1,1,1,1,1,1,5,1,18,18013368,1,1,2,2,1,2,1,2,1,1
32334,3,1,1,1,1,1,2,4,1,18,18013369,1,1,2,2,1,1,1,1,1,1
32335,3,1,1,1,1,1,1,4,1,18,180133610,1,2,2,2,1,2,1,2,1,1
32336,3,1,1,1,1,1,1,3,1,18,180133612,1,1,2,2,1,2,1,2,2,2
32337,3,1,1,1,1,1,1,5,1,18,180133613,1,2,2,2,1,2,1,1,2,1
32338,3,1,1,1,1,1,1,2,1,18,180133614,1,2,2,2,1,1,1,2,1,1
32339,3,1,1,1,1,1,1,5,1,18,180133615,1,1,1,1,1,1,1,2,1,1
32340,1,1,1,1,1,1,1,4,1,18,180133616,1,2,2,2,1,2,1,2,2,1
32341,3,1,1,1,1,1,2,2,1,18,180133617,1,1,2,2,1,1,1,2,1,1
32342,3,1,1,1,1,1,1,4,1,18,180133619,1,1,2,2,1,1,1,2,1,1
32343,1,1,1,1,1,1,2,4,1,18,180133620,1,1,2,2,1,2,1,1,1,1
32344,3,1,1,1,1,1,2,5,1,18,18013441,1,1,2,2,1,2,1,2,2,1
